iso_code,year,consumption_per_smoker_per_day,"death_rate_per_100,000_people",deaths,share_of_adults_who_smoke
GEO,1996,24.299999,128.64,8062,22.5
GEO,1997,24.6,130.39,8220,22.6
GEO,1998,25,133.06,8424,22.700001
GEO,1999,25.4,133.46,8459,22.799999
GEO,2000,25.799999,133.75,8441,22.700001
GEO,2001,26.1,132.55,8298,22.6
GEO,2002,26.299999,137.13,8465,22.5
GEO,2003,26.4,137.14,8365,22.4
GEO,2004,26.4,136.49,8235,22.4
GEO,2005,26.200001,131.46,7845,22.299999
GEO,2006,25.9,129.51,7693,22.299999
GEO,2007,25.5,127.58,7571,22.299999
GEO,2008,25.1,128.52,7600,22.299999
GEO,2009,24.700001,129.39,7589,22.4
GEO,2010,24.299999,129.72,7618,22.6
GEO,2011,24,127.4,7515,22.6
GEO,2012,23.799999,122.42,7207,22.700001
DEU,1980,20.299999,,,30.9
DEU,1981,20,,,30.9
DEU,1982,19.799999,,,31
DEU,1983,19.6,,,31.1
DEU,1984,19.4,,,31.1
DEU,1985,19.299999,,,31.1
DEU,1986,19.200001,,,31
DEU,1987,19.200001,,,30.9
DEU,1988,19.4,,,30.5
DEU,1989,19.5,,,30
DEU,1990,19.799999,143.14,184466,29.299999
DEU,1991,20,139.58,181205,28.5
DEU,1992,20.299999,135.15,176430,27.700001
DEU,1993,20.6,132.8,174590,27
DEU,1994,21,129,172284,26.299999
DEU,1995,21.299999,125.4,170171,25.6
DEU,1996,21,121.88,166991,25.799999
DEU,1997,20.4,117.42,162028,26.1
DEU,1998,20,113.04,157683,26.200001
DEU,1999,19.799999,109.12,155331,26.1
DEU,2000,19.700001,105.67,153610,25.6
DEU,2001,19.6,102.2,150989,25
DEU,2002,19.6,100.51,150439,24.299999
DEU,2003,19.6,98.45,149346,23.700001
DEU,2004,19.1,93.81,145275,23.6
DEU,2005,18.5,90.95,143534,23.6
DEU,2006,17.9,88.45,141790,23.5
DEU,2007,17.299999,86.76,141176,23.299999
DEU,2008,16.799999,85.49,141319,23.1
DEU,2009,16.4,84.25,141927,22.9
DEU,2010,16,82.3,140558,22.700001
DEU,2011,15.5,80.43,138603,22.5
DEU,2012,15.1,79.22,138342,22.299999
GHA,1980,19.5,,,5
GHA,1981,19.200001,,,4.9000001
GHA,1982,18.9,,,4.9000001
GHA,1983,18.700001,,,4.9000001
GHA,1984,18.4,,,4.9000001
GHA,1985,17.9,,,4.9000001
GHA,1986,17.4,,,4.9000001
GHA,1987,16.9,,,4.9000001
GHA,1988,16.299999,,,4.9000001
GHA,1989,15.7,,,4.9000001
GHA,1990,15.1,57.98,3288,4.9000001
GHA,1991,14.6,55.63,3263,4.8000002
GHA,1992,14.1,53.49,3246,4.8000002
GHA,1993,13.6,51.06,3203,4.8000002
GHA,1994,13.2,49.33,3206,4.8000002
GHA,1995,12.9,47.76,3217,4.8000002
GHA,1996,12.6,46.46,3243,4.8000002
GHA,1997,12.5,45.95,3330,4.6999998
GHA,1998,12.4,44.71,3353,4.6999998
GHA,1999,12.4,44.1,3428,4.5999999
GHA,2000,12.4,43.56,3502,4.5999999
GHA,2001,12.5,43.07,3585,4.5
GHA,2002,12.6,42.72,3669,4.4000001
GHA,2003,12.8,42.15,3747,4.3000002
GHA,2004,13.3,41.73,3830,4.1999998
GHA,2005,13.8,41.39,3922,4.0999999
GHA,2006,14.2,41.31,4033,4
GHA,2007,14.7,40.92,4128,3.9000001
GHA,2008,15,40.41,4191,3.8
GHA,2009,15.2,40.12,4293,3.8
GHA,2010,15.3,39.79,4389,3.8
GHA,2011,15.2,39.46,4485,3.8
GHA,2012,15.1,39.12,4588,3.9000001
GRC,1980,26.700001,,,37.200001
GRC,1981,26.6,,,37
GRC,1982,26.700001,,,37.099998
GRC,1983,26.799999,,,37.400002
GRC,1984,26.799999,,,37.799999
GRC,1985,26.700001,,,38.299999
GRC,1986,26.5,,,39
GRC,1987,26.4,,,39.799999
GRC,1988,26.200001,,,40.299999
GRC,1989,25.799999,,,40.5
GRC,1990,25.4,137.36,21013,40.599998
GRC,1991,25,138.54,21585,40.5
GRC,1992,24.6,139.81,22148,40.200001
GRC,1993,24.299999,138.47,22292,40.099998
GRC,1994,24.1,138.1,22591,39.900002
GRC,1995,23.9,138.21,22969,39.5
GRC,1996,23.9,137.34,23200,39.200001
GRC,1997,23.9,135.46,23243,38.799999
GRC,1998,23.799999,135.57,23625,38.700001
GRC,1999,23.799999,135.57,23989,38.799999
GRC,2000,23.9,134.23,24125,38.900002
GRC,2001,24.1,131.83,24074,39.099998
GRC,2002,24.200001,128.98,23886,39.400002
GRC,2003,24.4,127.33,23883,39.5
GRC,2004,24.5,125.09,23810,39.5
GRC,2005,24.4,122.38,23696,39.700001
GRC,2006,24.200001,119.8,23659,39.5
GRC,2007,23.700001,120.66,24295,39.099998
GRC,2008,23.1,116.92,24010,38.599998
GRC,2009,22.5,115.06,24103,38.099998
GRC,2010,22,112.08,23942,37.299999
GRC,2011,21.5,112.28,24454,36.400002
GRC,2012,21,112.2,24849,35.5
GRD,1980,18.299999,,,8
GRD,1981,18.5,,,8.1000004
GRD,1982,18.700001,,,8.1999998
GRD,1983,18.799999,,,8.1999998
GRD,1984,19,,,8.3000002
GRD,1985,19.200001,,,8.3999996
GRD,1986,19.4,,,8.6000004
GRD,1987,19.6,,,8.6999998
GRD,1988,19.700001,,,8.8999996
GRD,1989,19.9,,,9.1000004
GRD,1990,20.200001,72.65,52,9.1999998
GRD,1991,20.6,70.8,50,9.3999996
GRD,1992,21,69.98,49,9.5
GRD,1993,21.4,69.21,48,9.5
GRD,1994,21.700001,67.67,47,9.6000004
GRD,1995,22.1,65.37,45,9.6000004
GRD,1996,22.299999,62.26,44,9.6999998
GRD,1997,23.299999,60.18,43,9.5
GRD,1998,24.200001,59.09,42,9.3000002
GRD,1999,25,61.72,45,9.1999998
GRD,2000,25.700001,61.58,46,9.1000004
GRD,2001,26,61.27,46,9.1000004
GRD,2002,26.200001,61.3,47,9
GRD,2003,26.299999,61.1,47,9
GRD,2004,26.200001,61.1,48,9
GRD,2005,26.200001,59.29,48,9.1000004
GRD,2006,26,57.67,47,9.1000004
GRD,2007,25.799999,56.96,48,9.1000004
GRD,2008,25.5,56.66,48,9.1999998
GRD,2009,25,55.96,49,9.3000002
GRD,2010,24.5,55.36,49,9.3000002
GRD,2011,24.1,53.98,50,9.3999996
GRD,2012,23.6,49.68,49,9.3999996
GTM,1980,9.6000004,,,8.3000002
GTM,1981,9.5,,,8.3000002
GTM,1982,9.5,,,8.3000002
GTM,1983,9.5,,,8.3000002
GTM,1984,9.5,,,8.3000002
GTM,1985,9.5,,,8.3000002
GTM,1986,9.5,,,8.3999996
GTM,1987,9.6000004,,,8.3999996
GTM,1988,9.6000004,,,8.3999996
GTM,1989,9.6999998,,,8.3999996
GTM,1990,9.8000002,76.65,2430,8.5
GTM,1991,9.8999996,79.34,2603,8.5
GTM,1992,10,80.31,2711,8.5
GTM,1993,10.1,79.58,2766,8.5
GTM,1994,10.2,76.52,2732,8.5
GTM,1995,10.3,68.33,2487,8.5
GTM,1996,10.4,63.77,2396,8.6000004
GTM,1997,10.6,64.08,2502,8.3999996
GTM,1998,10.7,63.87,2590,8.3000002
GTM,1999,10.9,60.97,2568,8.1999998
GTM,2000,11.1,59,2614,8.1000004
GTM,2001,11.3,57.4,2670,7.9000001
GTM,2002,11.5,54.09,2639,7.6999998
GTM,2003,12.3,52.32,2688,7.0999999
GTM,2004,12.5,51.01,2750,6.9000001
GTM,2005,12.6,49.32,2780,6.6999998
GTM,2006,12.6,47.64,2816,6.5
GTM,2007,12.5,45.61,2828,6.4000001
GTM,2008,12.2,44.09,2875,6.3000002
GTM,2009,11.9,43.52,2985,6.3000002
GTM,2010,11.5,43.05,3090,6.3000002
GTM,2011,11,42.29,3169,6.3000002
GTM,2012,10.5,41.31,3230,6.3000002
GIN,1980,2.5999999,,,6.8000002
GIN,1981,2.5,,,6.8000002
GIN,1982,2.4000001,,,6.8000002
GIN,1983,2.4000001,,,6.8000002
GIN,1984,2.3,,,6.8000002
GIN,1985,2.3,,,6.8000002
GIN,1986,2.3,,,6.8000002
GIN,1987,2.2,,,6.8000002
GIN,1988,2.2,,,6.6999998
GIN,1989,2.2,,,6.6999998
GIN,1990,2.0999999,70.28,2253,6.6999998
GIN,1991,2.0999999,70.41,2335,6.6999998
GIN,1992,2.0999999,71.18,2439,6.5999999
GIN,1993,2.0999999,71.78,2539,6.5999999
GIN,1994,2.0999999,72.84,2663,6.5999999
GIN,1995,2.0999999,73.49,2769,6.5999999
GIN,1996,2.0999999,74.27,2875,6.5999999
GIN,1997,2.0999999,75.35,2994,6.5
GIN,1998,2.0999999,76.88,3126,6.4000001
GIN,1999,2.0999999,78.29,3248,6.4000001
GIN,2000,2.0999999,78.67,3320,6.3000002
GIN,2001,2,79.26,3399,6.3000002
GIN,2002,2,80.02,3481,6.3000002
GIN,2003,2,80.05,3526,6.3000002
GIN,2004,1.9,80.39,3584,6.3000002
GIN,2005,1.9,80.69,3638,6.3000002
GIN,2006,1.9,81.66,3722,6.3000002
GIN,2007,1.9,82.26,3787,6.3000002
GIN,2008,1.9,82.45,3831,6.3000002
GIN,2009,1.8,83.17,3904,6.3000002
GIN,2010,1.8,83.82,3979,6.3000002
GIN,2011,1.8,84.04,4030,6.3000002
GIN,2012,1.8,84.47,4095,6.3000002
GNB,1980,3.2,,,7.5999999
GNB,1981,3.2,,,7.5999999
GNB,1982,3.0999999,,,7.6999998
GNB,1983,3.0999999,,,7.6999998
GNB,1984,3.0999999,,,7.6999998
GNB,1985,3,,,7.6999998
GNB,1986,2.9000001,,,7.5999999
GNB,1987,2.8,,,7.5
GNB,1988,2.7,,,7.3000002
GNB,1989,2.5999999,,,7.1999998
GNB,1990,2.5,73.97,307,7.0999999
GNB,1991,2.5,70.33,295,7
GNB,1992,2.4000001,67.05,285,7
GNB,1993,2.4000001,63.97,275,7
GNB,1994,2.4000001,61.1,266,7
GNB,1995,2.4000001,58.48,258,7
GNB,1996,2.4000001,55.97,251,7
GNB,1997,2.4000001,53.45,244,6.8000002
GNB,1998,2.7,51.67,240,6.6999998
GNB,1999,3,49.88,235,6.5999999
GNB,2000,3.3,48.14,230,6.5
GNB,2001,3.7,47,229,6.5
GNB,2002,4.0999999,46.02,229,6.5
GNB,2003,4.5999999,45.18,229,6.5
GNB,2004,5.0999999,45.07,233,6.5
GNB,2005,5.5999999,44.28,233,6.5
GNB,2006,6.0999999,43.58,234,6.5
GNB,2007,6.5999999,42.87,236,6.5999999
GNB,2008,6.9000001,42.24,237,6.5999999
GNB,2009,7.3000002,41.83,240,6.5999999
GNB,2010,7.5999999,41.33,243,6.5999999
GNB,2011,7.9000001,41.01,247,6.5999999
GNB,2012,8.1999998,40.82,252,6.5999999
GUY,1980,25.6,,,11.6
GUY,1981,25.9,,,11.7
GUY,1982,25.6,,,11.7
GUY,1983,25.1,,,11.7
GUY,1984,24.5,,,11.7
GUY,1985,24,,,11.7
GUY,1986,23.6,,,11.7
GUY,1987,23.299999,,,11.8
GUY,1988,22.9,,,11.8
GUY,1989,22.4,,,11.7
GUY,1990,21.799999,114.76,441,11.7
GUY,1991,21.5,107.7,414,11.8
GUY,1992,21.6,104.04,401,11.9
GUY,1993,21.9,107.17,413,12.1
GUY,1994,22.5,103.59,402,12.3
GUY,1995,23.1,103.47,406,12.6
GUY,1996,23.799999,102.59,408,13
GUY,1997,24.6,98.33,398,13.4
GUY,1998,25.200001,94.27,387,13.8
GUY,1999,25.6,87.48,366,14.1
GUY,2000,26.1,86.97,374,14.4
GUY,2001,26.700001,85.87,374,14.6
GUY,2002,27.200001,85.44,380,14.6
GUY,2003,27.6,83.56,377,14.7
GUY,2004,27.9,82.88,380,14.7
GUY,2005,28.200001,80.61,377,14.6
GUY,2006,28.4,77.67,372,14.7
GUY,2007,28.9,77.3,379,14.7
GUY,2008,29.200001,76.2,382,14.8
GUY,2009,29.700001,73.86,379,14.9
GUY,2010,30.4,73.46,387,15
GUY,2011,31.1,71.92,388,15.2
GUY,2012,31.799999,71.76,395,15.3
HTI,1980,11,,,10
HTI,1981,11.3,,,10
HTI,1982,11.1,,,10
HTI,1983,10.8,,,10
HTI,1984,10.4,,,9.8999996
HTI,1985,9.8999996,,,9.8999996
HTI,1986,9.5,,,9.8999996
HTI,1987,8.8999996,,,9.8999996
HTI,1988,8.5,,,9.8000002
HTI,1989,8,,,9.8000002
HTI,1990,7.5,82.34,2743,9.8000002
HTI,1991,7.0999999,80.95,2750,9.6999998
HTI,1992,6.6999998,80.48,2796,9.6999998
HTI,1993,6.3000002,80.13,2845,9.6999998
HTI,1994,5.6999998,78.24,2832,9.6000004
HTI,1995,5.3000002,77.11,2849,9.6000004
HTI,1996,5.0999999,74.37,2805,9.5
HTI,1997,4.9000001,72.79,2815,9.3999996
HTI,1998,4.8000002,69.97,2761,9.3000002
HTI,1999,4.8000002,68.8,2780,9.1999998
HTI,2000,4.8000002,67.78,2801,9.1000004
HTI,2001,4.9000001,66.74,2831,9
HTI,2002,4.9000001,65.1,2837,8.8000002
HTI,2003,5,63.96,2861,8.6000004
HTI,2004,5,62.85,2883,8.5
HTI,2005,5.0999999,61.76,2901,8.3000002
HTI,2006,5.0999999,60.66,2926,8.1000004
HTI,2007,5.1999998,59.58,2957,7.9000001
HTI,2008,5.3000002,58.37,2974,7.6999998
HTI,2009,5.5,57.08,2986,7.5
HTI,2010,5.6999998,55.88,2952,7.3000002
HTI,2011,5.9000001,55.09,2952,7.1999998
HTI,2012,6.1999998,53.82,2971,7.0999999
HND,1980,22.1,,,16
HND,1981,21.200001,,,15.7
HND,1982,20.6,,,15.6
HND,1983,20.299999,,,15.5
HND,1984,20.1,,,15.4
HND,1985,19.9,,,15.4
HND,1986,19.799999,,,15.4
HND,1987,19.5,,,15.4
HND,1988,19.299999,,,15.3
HND,1989,19,,,15.2
HND,1990,18.799999,79.86,1551,15.1
HND,1991,18.700001,77.79,1571,14.9
HND,1992,18.4,78.02,1640,14.7
HND,1993,18,76.27,1662,14.5
HND,1994,17.9,75.04,1695,14.3
HND,1995,17.799999,77.02,1800,14
HND,1996,17.6,77.77,1870,13.8
HND,1997,17.299999,77.22,1913,13.6
HND,1998,17,76.72,1956,13.3
HND,1999,17,76.67,2013,13.2
HND,2000,16.9,76.57,2076,13
HND,2001,16.799999,76.25,2143,12.8
HND,2002,16.9,75.87,2214,12.5
HND,2003,16.9,75.33,2286,12.2
HND,2004,16.5,75.06,2374,12
HND,2005,15.9,74.22,2441,11.8
HND,2006,15.2,73.43,2516,11.7
HND,2007,14.3,72.71,2600,11.5
HND,2008,13.5,73.07,2724,11.4
HND,2009,13,74.29,2882,11.4
HND,2010,12.6,76.57,3080,11.3
HND,2011,12.2,81.06,3376,11.3
HND,2012,11.9,88.26,3803,11.3
HUN,1980,26.1,,,33.5
HUN,1981,25.9,,,32.900002
HUN,1982,25.700001,,,32.299999
HUN,1983,25.5,,,31.799999
HUN,1984,25.4,,,31.299999
HUN,1985,25.4,,,30.9
HUN,1986,25.4,,,30.5
HUN,1987,25.299999,,,30
HUN,1988,25.200001,,,29.6
HUN,1989,25.1,,,29.1
HUN,1990,25,214.12,31299,28.799999
HUN,1991,25.4,211.93,31154,28.9
HUN,1992,25.9,220.52,32551,29.1
HUN,1993,26.299999,221.2,32822,29.299999
HUN,1994,26.700001,216.15,32257,29.299999
HUN,1995,27,211.83,31818,29.299999
HUN,1996,27.299999,199.92,30265,29.200001
HUN,1997,26.6,196.92,29986,29.9
HUN,1998,25.799999,198.96,30462,30.4
HUN,1999,24.9,198.28,30547,30.6
HUN,2000,23.9,186.48,28994,30.6
HUN,2001,22.6,180.13,28349,30.9
HUN,2002,21.299999,179.31,28513,31
HUN,2003,20,178.86,28746,31.1
HUN,2004,18.700001,174.66,28374,31.299999
HUN,2005,17.4,176.06,28867,31.4
HUN,2006,16.5,170.61,28241,31
HUN,2007,15.8,170.15,28408,30.5
HUN,2008,15.4,163.31,27557,29.9
HUN,2009,15.3,161.95,27641,29.4
HUN,2010,15.5,156.9,27097,28.4
HUN,2011,15.8,152.74,26687,27.4
HUN,2012,16,149.05,26306,26.6
ISL,1980,26.5,,,37
ISL,1981,25.700001,,,36.299999
ISL,1982,25,,,35.700001
ISL,1983,24.700001,,,35.700001
ISL,1984,24.200001,,,35.5
ISL,1985,23.9,,,35.299999
ISL,1986,23.4,,,34.900002
ISL,1987,22.799999,,,34.200001
ISL,1988,22.4,,,33.5
ISL,1989,22.299999,,,32.799999
ISL,1990,22.5,133.68,388,32
ISL,1991,22.700001,132.2,391,31.1
ISL,1992,23.1,129.95,392,30.4
ISL,1993,23.5,126.89,390,29.6
ISL,1994,23.700001,125.47,394,29
ISL,1995,23.799999,125.03,399,28.5
ISL,1996,23.700001,122.96,399,28.1
ISL,1997,23.700001,119.28,394,27.299999
ISL,1998,23.700001,115.34,389,26.4
ISL,1999,23.700001,109.89,378,25.4
ISL,2000,23.6,104.05,366,24.5
ISL,2001,23.4,101.41,365,23.700001
ISL,2002,23.200001,99.3,367,23
ISL,2003,23.1,95.38,362,22.299999
ISL,2004,22.9,91.92,358,21.6
ISL,2005,22.5,90.1,360,20.700001
ISL,2006,22.1,88.22,362,19.9
ISL,2007,22,85.83,362,18.9
ISL,2008,22.4,82.55,357,17.700001
ISL,2009,23.700001,79.99,355,16.5
ISL,2010,25.299999,77.42,352,15.4
ISL,2011,26.5,74.88,349,14.7
ISL,2012,27,73.12,349,14.4
IND,1980,11.6,,,17.6
IND,1981,11.8,,,17.6
IND,1982,12,,,17.6
IND,1983,12.1,,,17.6
IND,1984,12.2,,,17.6
IND,1985,12.2,,,17.6
IND,1986,12.3,,,17.6
IND,1987,12.3,,,17.6
IND,1988,12.3,,,17.5
IND,1989,12.3,,,17.5
IND,1990,12.2,170.44,637869,17.4
IND,1991,12.1,171.67,662183,17.299999
IND,1992,12,169.91,673847,17.200001
IND,1993,11.9,167.12,680026,17.1
IND,1994,11.7,163.43,686429,16.9
IND,1995,11.6,158.37,684775,16.799999
IND,1996,11.4,158.67,708557,16.6
IND,1997,11.2,164.11,758111,16.5
IND,1998,10.9,160.76,762687,16.299999
IND,1999,10.7,152.11,743475,16.200001
IND,2000,10.4,149.92,752782,16.1
IND,2001,10.1,148.55,766418,15.9
IND,2002,9.8000002,144.9,770991,15.8
IND,2003,9.5,138.93,764652,15.6
IND,2004,9.3000002,127.92,728560,15.4
IND,2005,9.1999998,126.96,750211,15
IND,2006,9,127.7,782949,14.6
IND,2007,9.1000004,127.09,811799,13.9
IND,2008,9.1000004,127.02,843922,13.3
IND,2009,9.1000004,119.11,834257,12.8
IND,2010,8.8999996,113.21,839321,12.6
IND,2011,8.6000004,111.2,866424,12.6
IND,2012,8.1999998,110.41,897107,12.6
IDN,1980,8.8999996,,,27.5
IDN,1981,9,,,27.6
IDN,1982,9.1000004,,,27.799999
IDN,1983,9.1999998,,,27.9
IDN,1984,9.3000002,,,28.1
IDN,1985,9.3000002,,,28.200001
IDN,1986,9.3999996,,,28.4
IDN,1987,9.3999996,,,28.6
IDN,1988,9.3999996,,,28.700001
IDN,1989,9.5,,,28.9
IDN,1990,9.6000004,125.13,112799,29
IDN,1991,9.8000002,124.63,115520,29
IDN,1992,9.8999996,124.52,118790,29
IDN,1993,10.1,124.03,121629,28.799999
IDN,1994,10.6,123.28,124157,28.1
IDN,1995,11,122.35,126394,27.6
IDN,1996,11.2,121.61,128874,27.5
IDN,1997,11.3,121.67,132411,27.5
IDN,1998,11.2,122.22,136660,27.6
IDN,1999,11.1,122.94,141084,27.700001
IDN,2000,11,123.75,145834,27.9
IDN,2001,10.9,124.13,150300,28.1
IDN,2002,10.8,125.35,155846,28.299999
IDN,2003,10.8,126.62,161447,28.4
IDN,2004,10.8,128.21,167351,28.5
IDN,2005,10.8,129.87,173358,28.5
IDN,2006,10.8,131.37,179540,28.6
IDN,2007,10.9,133.12,186319,28.700001
IDN,2008,10.9,133.85,192154,28.9
IDN,2009,10.9,134.31,197806,29.200001
IDN,2010,10.9,134.1,202488,29.6
IDN,2011,10.9,133.9,207510,29.9
IDN,2012,11,133.36,212520,30.200001
IRN,1980,25.700001,,,12.6
IRN,1981,25.5,,,12.5
IRN,1982,25.4,,,12.4
IRN,1983,25.200001,,,12.4
IRN,1984,25,,,12.3
IRN,1985,24.799999,,,12.2
IRN,1986,24.700001,,,12.2
IRN,1987,24.6,,,12.1
IRN,1988,24.5,,,12.1
IRN,1989,24.5,,,12.1
IRN,1990,24.4,99.75,25193,12.1
IRN,1991,24.200001,97.5,25422,12.1
IRN,1992,24.1,95.56,25726,12.1
IRN,1993,24.1,93.51,25995,12
IRN,1994,24,91.64,26326,12
IRN,1995,24,89.78,26647,12
IRN,1996,23.9,87.77,26929,11.9
IRN,1997,24,85.82,27236,11.7
IRN,1998,24,83.83,27513,11.6
IRN,1999,24,81.94,27809,11.5
IRN,2000,23.9,80.39,28201,11.5
IRN,2001,23.6,78.89,28617,11.5
IRN,2002,23.299999,77.02,28918,11.5
IRN,2003,23,75.06,29181,11.5
IRN,2004,22.700001,72.84,29317,11.6
IRN,2005,22.5,70.84,29542,11.6
IRN,2006,22.4,69.02,29855,11.5
IRN,2007,22.200001,66.53,29887,11.5
IRN,2008,22,64.25,30015,11.6
IRN,2009,21.799999,62.49,30341,11.6
IRN,2010,21.5,60.64,30561,11.8
IRN,2011,21.200001,58.74,30741,12
IRN,2012,20.9,57.77,31397,12.1
IRQ,1980,21.1,,,17.799999
IRQ,1981,21.4,,,17.799999
IRQ,1982,21.700001,,,17.6
IRQ,1983,22,,,17.5
IRQ,1984,22.299999,,,17.4
IRQ,1985,22.6,,,17.200001
IRQ,1986,22.799999,,,17.1
IRQ,1987,23.1,,,17.1
IRQ,1988,23.299999,,,17
IRQ,1989,23.4,,,17
IRQ,1990,23.4,163.1,12219,17
IRQ,1991,23.200001,164.23,12729,17
IRQ,1992,23,166.64,13362,17
IRQ,1993,22.700001,168.31,13931,17
IRQ,1994,22.4,167.26,14321,17
IRQ,1995,22.1,168.28,14882,17.1
IRQ,1996,21.799999,168.22,15368,17.200001
IRQ,1997,21.700001,167.18,15785,17.1
IRQ,1998,21.700001,164.4,16062,17.1
IRQ,1999,21.700001,160.89,16272,17.200001
IRQ,2000,21.700001,157.4,16484,17.1
IRQ,2001,21.700001,153.69,16668,17.1
IRQ,2002,21.700001,150.52,16918,17.1
IRQ,2003,21.6,148.93,17376,17
IRQ,2004,21.799999,145.55,17597,16.700001
IRQ,2005,22,142.55,17783,16.4
IRQ,2006,22.200001,139.52,17916,16.200001
IRQ,2007,22.200001,138.95,18391,16.200001
IRQ,2008,22.1,138.32,18946,16.200001
IRQ,2009,21.9,135.63,19279,16.200001
IRQ,2010,21.799999,132.94,19631,16.299999
IRQ,2011,21.700001,130.17,20014,16.4
IRQ,2012,21.6,127.33,20373,16.5
IRL,1980,18.5,,,34
IRL,1981,18.4,,,34.200001
IRL,1982,18.299999,,,34.400002
IRL,1983,18.200001,,,34.5
IRL,1984,18.299999,,,34.5
IRL,1985,18.5,,,34.200001
IRL,1986,18.799999,,,33.799999
IRL,1987,19.1,,,33.200001
IRL,1988,19.5,,,32.599998
IRL,1989,19.9,,,32.200001
IRL,1990,20.200001,221.04,9034,31.700001
IRL,1991,20.4,215.09,8930,31.4
IRL,1992,20.6,210.8,8880,31.200001
IRL,1993,20.799999,209.06,8904,31.1
IRL,1994,20.9,202.76,8729,30.9
IRL,1995,21.1,201.12,8778,30.6
IRL,1996,21.4,194.31,8594,30
IRL,1997,21.799999,188.59,8453,29.299999
IRL,1998,22.299999,183.37,8320,28.6
IRL,1999,22.700001,179.16,8233,27.700001
IRL,2000,23.299999,169.55,7904,26.799999
IRL,2001,24,157.8,7478,25.799999
IRL,2002,24.6,149.64,7223,25
IRL,2003,25.200001,141.43,6960,24.200001
IRL,2004,25.6,134.57,6767,23.6
IRL,2005,25.700001,126.52,6521,23.200001
IRL,2006,25.4,121.44,6420,23.299999
IRL,2007,24.799999,115.96,6287,23.6
IRL,2008,24.4,111.33,6193,23.700001
IRL,2009,24.200001,107.95,6171,23.799999
IRL,2010,23.9,100.39,5911,24
IRL,2011,23.5,99.48,6034,24.200001
IRL,2012,23.200001,96.58,6026,24.299999
ISR,1980,21.200001,,,32.900002
ISR,1981,21.200001,,,32.700001
ISR,1982,21.200001,,,32.599998
ISR,1983,21.299999,,,32.400002
ISR,1984,21.5,,,32.200001
ISR,1985,21.6,,,31.9
ISR,1986,21.700001,,,31.6
ISR,1987,21.6,,,31
ISR,1988,21.6,,,30.5
ISR,1989,21.6,,,30.1
ISR,1990,21.5,118.85,5708,29.700001
ISR,1991,21.4,120.2,5982,29.200001
ISR,1992,21.200001,120.51,6206,28.700001
ISR,1993,20.9,115.49,6158,28.299999
ISR,1994,20.6,111.97,6180,27.9
ISR,1995,20.200001,108.97,6218,27.5
ISR,1996,19.799999,104.15,6115,27.1
ISR,1997,19.6,100.59,6070,26.6
ISR,1998,19.5,98.1,6081,26
ISR,1999,19.5,93.61,5971,25.4
ISR,2000,19.6,89.88,5915,24.4
ISR,2001,19.9,85.45,5786,23.4
ISR,2002,20.299999,82.56,5756,22.6
ISR,2003,20.700001,79.57,5711,21.9
ISR,2004,20.9,76.02,5618,21.4
ISR,2005,21,73.46,5605,20.9
ISR,2006,20.9,70.78,5578,20.5
ISR,2007,20.799999,69.2,5631,20.1
ISR,2008,20.5,66.09,5542,19.700001
ISR,2009,20.299999,63.22,5465,19.5
ISR,2010,19.9,61.57,5508,19.4
ISR,2011,19.4,60.48,5593,19.4
ISR,2012,18.9,58.81,5615,19.4
ITA,1980,20.700001,,,31.700001
ITA,1981,20.299999,,,31.6
ITA,1982,20.1,,,31.299999
ITA,1983,19.9,,,31
ITA,1984,19.799999,,,30.700001
ITA,1985,19.700001,,,30.4
ITA,1986,19.5,,,30
ITA,1987,19.299999,,,29.799999
ITA,1988,19.1,,,29.6
ITA,1989,18.799999,,,29.4
ITA,1990,18.700001,118.16,105985,29.1
ITA,1991,18.799999,117.15,107349,28.5
ITA,1992,19,114.35,106721,27.9
ITA,1993,19.299999,112.22,106645,27.200001
ITA,1994,19.700001,110.65,106990,26.6
ITA,1995,20.1,107.93,106287,25.9
ITA,1996,20.6,105.08,105479,25.200001
ITA,1997,21.200001,102.83,104840,24.5
ITA,1998,21.6,101.57,105094,24
ITA,1999,21.799999,98.55,103559,23.6
ITA,2000,21.9,94.6,101188,23.4
ITA,2001,21.799999,91.43,99949,23.4
ITA,2002,21.700001,88.91,99210,23.200001
ITA,2003,21.799999,87.51,99599,23
ITA,2004,21.799999,82.67,95956,22.700001
ITA,2005,21.799999,79.98,94793,22.5
ITA,2006,21.799999,77.05,93294,22.200001
ITA,2007,21.6,74.81,92523,22.1
ITA,2008,21.299999,72.96,92113,22.1
ITA,2009,21,71.11,91552,22.200001
ITA,2010,20.700001,68.72,90183,22.200001
ITA,2011,20.4,67.4,90199,22.299999
ITA,2012,20,66.03,90054,22.299999
JAM,1980,17.700001,,,15
JAM,1981,17.6,,,15
JAM,1982,17.6,,,15
JAM,1983,17.6,,,15
JAM,1984,17.6,,,15
JAM,1985,17.5,,,15
JAM,1986,17.4,,,15.1
JAM,1987,17.1,,,15.2
JAM,1988,16.9,,,15.2
JAM,1989,16.6,,,15.3
JAM,1990,16.299999,62.27,1105,15.4
JAM,1991,16.1,56.11,1013,15.5
JAM,1992,15.8,58.37,1072,15.6
JAM,1993,15.6,61.76,1155,15.8
JAM,1994,15.4,63.64,1210,15.9
JAM,1995,15.1,64.41,1247,15.9
JAM,1996,14.9,65.06,1284,16
JAM,1997,14.9,67.4,1357,15.9
